3.625775925961136764e-02,3.536368345292977000e-02,3.630720693962222190e-02,3.439432687915050524e-02,3.508474902106709092e-02,3.337367139892960521e-02,3.374745209767566340e-02,3.307213363316111737e-02,3.636977617739498014e-02,3.728829940774595203e-02,3.561154300530299660e-02,3.444057881447309954e-02,3.634395441574193170e-02,3.675223886193260125e-02,3.498630815492073665e-02,3.578013469936759672e-02,3.590863174770127925e-02,3.507905061831810556e-02,3.533087965608979614e-02,3.559869222413547529e-02,3.493403306398142061e-02,3.487627395909750211e-02,3.465142818108329220e-02,3.641434467774892075e-02,3.479660766183492043e-02,5072.96
3.775669569270596881e-02,3.977744201938389346e-02,3.290800889336268492e-02,3.087942855472213324e-02,3.725403816346316288e-02,4.231461739181869436e-02,3.147048809723439200e-02,2.502765100917265020e-02,2.998666532528862505e-02,3.626529887831489440e-02,4.521673015725910516e-02,3.855395379162267211e-02,3.171546322665969725e-02,3.480947353906955338e-02,3.014772503724495040e-02,3.888385779764613748e-02,3.461760530876878406e-02,4.458748293945161145e-02,5.006338059264069107e-02,4.001988435843788217e-02,3.461125804166572534e-02,3.465231396852318235e-02,3.906522969824116620e-02,3.388099024248850122e-02,4.087561896894285896e-02,7055.27
3.775669569270596881e-02,3.977744201938389346e-02,3.290800889336268492e-02,3.087942855472213324e-02,3.725403816346316288e-02,4.231461739181869436e-02,3.147048809723439200e-02,2.502765100917265020e-02,2.998666532528862505e-02,3.626529887831489440e-02,4.521673015725910516e-02,3.855395379162267211e-02,3.171546322665969725e-02,3.480947353906955338e-02,3.014772503724495040e-02,3.888385779764613748e-02,3.461760530876878406e-02,4.458748293945161145e-02,5.006338059264069107e-02,4.001988435843788217e-02,3.461125804166572534e-02,3.465231396852318235e-02,3.906522969824116620e-02,3.388099024248850122e-02,4.087561896894285896e-02,7055.27
3.775669569270596881e-02,3.977744201938389346e-02,3.290800889336268492e-02,3.087942855472213324e-02,3.725403816346316288e-02,4.231461739181869436e-02,3.147048809723439200e-02,2.502765100917265020e-02,2.998666532528862505e-02,3.626529887831489440e-02,4.521673015725910516e-02,3.855395379162267211e-02,3.171546322665969725e-02,3.480947353906955338e-02,3.014772503724495040e-02,3.888385779764613748e-02,3.461760530876878406e-02,4.458748293945161145e-02,5.006338059264069107e-02,4.001988435843788217e-02,3.461125804166572534e-02,3.465231396852318235e-02,3.906522969824116620e-02,3.388099024248850122e-02,4.087561896894285896e-02,7055.27
3.775669569270596881e-02,3.977744201938389346e-02,3.290800889336268492e-02,3.087942855472213324e-02,3.725403816346316288e-02,4.231461739181869436e-02,3.147048809723439200e-02,2.502765100917265020e-02,2.998666532528862505e-02,3.626529887831489440e-02,4.521673015725910516e-02,3.855395379162267211e-02,3.171546322665969725e-02,3.480947353906955338e-02,3.014772503724495040e-02,3.888385779764613748e-02,3.461760530876878406e-02,4.458748293945161145e-02,5.006338059264069107e-02,4.001988435843788217e-02,3.461125804166572534e-02,3.465231396852318235e-02,3.906522969824116620e-02,3.388099024248850122e-02,4.087561896894285896e-02,7055.27
3.775669569270596881e-02,3.977744201938389346e-02,3.290800889336268492e-02,3.087942855472213324e-02,3.725403816346316288e-02,4.231461739181869436e-02,3.147048809723439200e-02,2.502765100917265020e-02,2.998666532528862505e-02,3.626529887831489440e-02,4.521673015725910516e-02,3.855395379162267211e-02,3.171546322665969725e-02,3.480947353906955338e-02,3.014772503724495040e-02,3.888385779764613748e-02,3.461760530876878406e-02,4.458748293945161145e-02,5.006338059264069107e-02,4.001988435843788217e-02,3.461125804166572534e-02,3.465231396852318235e-02,3.906522969824116620e-02,3.388099024248850122e-02,4.087561896894285896e-02,7055.27
3.775669569270596881e-02,3.977744201938389346e-02,3.290800889336268492e-02,3.087942855472213324e-02,3.725403816346316288e-02,4.231461739181869436e-02,3.147048809723439200e-02,2.502765100917265020e-02,2.998666532528862505e-02,3.626529887831489440e-02,4.521673015725910516e-02,3.855395379162267211e-02,3.171546322665969725e-02,3.480947353906955338e-02,3.014772503724495040e-02,3.888385779764613748e-02,3.461760530876878406e-02,4.458748293945161145e-02,5.006338059264069107e-02,4.001988435843788217e-02,3.461125804166572534e-02,3.465231396852318235e-02,3.906522969824116620e-02,3.388099024248850122e-02,4.087561896894285896e-02,7055.27
3.775669569270596881e-02,3.977744201938389346e-02,3.290800889336268492e-02,3.087942855472213324e-02,3.725403816346316288e-02,4.231461739181869436e-02,3.147048809723439200e-02,2.502765100917265020e-02,2.998666532528862505e-02,3.626529887831489440e-02,4.521673015725910516e-02,3.855395379162267211e-02,3.171546322665969725e-02,3.480947353906955338e-02,3.014772503724495040e-02,3.888385779764613748e-02,3.461760530876878406e-02,4.458748293945161145e-02,5.006338059264069107e-02,4.001988435843788217e-02,3.461125804166572534e-02,3.465231396852318235e-02,3.906522969824116620e-02,3.388099024248850122e-02,4.087561896894285896e-02,7055.27
3.775669569270596881e-02,3.977744201938389346e-02,3.290800889336268492e-02,3.087942855472213324e-02,3.725403816346316288e-02,4.231461739181869436e-02,3.147048809723439200e-02,2.502765100917265020e-02,2.998666532528862505e-02,3.626529887831489440e-02,4.521673015725910516e-02,3.855395379162267211e-02,3.171546322665969725e-02,3.480947353906955338e-02,3.014772503724495040e-02,3.888385779764613748e-02,3.461760530876878406e-02,4.458748293945161145e-02,5.006338059264069107e-02,4.001988435843788217e-02,3.461125804166572534e-02,3.465231396852318235e-02,3.906522969824116620e-02,3.388099024248850122e-02,4.087561896894285896e-02,7055.27
3.775669569270596881e-02,3.977744201938389346e-02,3.290800889336268492e-02,3.087942855472213324e-02,3.725403816346316288e-02,4.231461739181869436e-02,3.147048809723439200e-02,2.502765100917265020e-02,2.998666532528862505e-02,3.626529887831489440e-02,4.521673015725910516e-02,3.855395379162267211e-02,3.171546322665969725e-02,3.480947353906955338e-02,3.014772503724495040e-02,3.888385779764613748e-02,3.461760530876878406e-02,4.458748293945161145e-02,5.006338059264069107e-02,4.001988435843788217e-02,3.461125804166572534e-02,3.465231396852318235e-02,3.906522969824116620e-02,3.388099024248850122e-02,4.087561896894285896e-02,7055.27
