4.513211193449030018e-02,4.843902137139211722e-02,2.613176188325270349e-02,4.475143169387339054e-02,6.688654553629269639e-03,1.533911312147618125e-02,3.540694835050199607e-02,1.217103144022771768e-02,2.806905402938093819e-02,6.150520594829526899e-02,1.135395591346310962e-02,4.106991190921491924e-02,5.802771224376733483e-02,4.532490638075650780e-02,5.156201124498621668e-02,4.559453539882731693e-02,4.784838153613486800e-02,3.656379235821218682e-02,3.275928404657432735e-02,5.656460925975685672e-02,4.510131239196302211e-02,4.506046142046695596e-02,4.598917697582650954e-02,5.923027713505682468e-02,3.334792249829447719e-02,3.618761289089170857e-02,2.853884962065063313e-02,2.648024270132779898e-02,4.620256587075657201e-02,6.387678001964949837e-02,2.457573536338752973e-02,4.201163018608997102e-02,1.036040863596658992e-02,3.532267212276032908e-02,2.956329366952617499e-02,3.589798284870267947e-02,5.493866370572191016e-02,2.366364890800312648e-02,2.812580731594872471e-02,4.723535194578116353e-02,2.679953396610802729e-02,3.465666905726454833e-02,4.203627888466918844e-02,2.424067393321063107e-02,5.866692661071273157e-02,3.608006050255219838e-02,3.461193890485608771e-02,5.951358713984437887e-02,5.353321332614696670e-02,2.495354385745386649e-02,4.924958549200002256e-02,3.558910882776655793e-02,3.826324708766276617e-02,3.008841125610142719e-02,4.890516749501675614e-02,2.216495626274605016e-02,4.303075165416700432e-02,3.317972037139917812e-02,2.214899923753035904e-02,3.256562742621962186e-02,4.891540000551877071e-02,5.336453313689901168e-02,1.397153398543113725e-02,3.905409152376757009e-02,10.15
4.529399725475948685e-02,4.587521300480403019e-02,2.732422160722871446e-02,4.342788730323405427e-02,5.249048507385117510e-03,2.114577435400032471e-02,3.153937585720353182e-02,8.585124954571324296e-03,3.301791151776391209e-02,5.810521520315487659e-02,1.483963111969209547e-02,3.902887767189873458e-02,5.204892261270731291e-02,4.979512774308376966e-02,4.531733310388441627e-02,4.855238387332660999e-02,4.710436421557600423e-02,3.621665361595201998e-02,3.123589710434132583e-02,5.842742400297917110e-02,5.352593459625015759e-02,4.366486302094257921e-02,4.670021182858861974e-02,5.568645705459037559e-02,3.723303321533626142e-02,3.249901011429368047e-02,2.389655073188914555e-02,3.021484198854999456e-02,3.972808222919633342e-02,6.589004693300642979e-02,2.458985055224606128e-02,3.671892752590814879e-02,3.148315308317082423e-03,3.504644668166943811e-02,2.781766079832773825e-02,4.298267003940700604e-02,5.452442363493580774e-02,2.748196177641275273e-02,2.074169386690749572e-02,4.581002505680118603e-02,2.548327352765675929e-02,3.648210563798095357e-02,4.454329874537935746e-02,2.222766487544138719e-02,6.062501817421434708e-02,3.655124737270645796e-02,3.592579030685855157e-02,5.739884132005272643e-02,5.250448502294357417e-02,1.936238761231588029e-02,5.055429008347071818e-02,3.590435594272894937e-02,3.905553575098420771e-02,3.285826700112307736e-02,4.809049417022846773e-02,2.303411397972833161e-02,3.791205132871298955e-02,3.374331908266636759e-02,1.927434287988337783e-02,3.464879451577276837e-02,4.783585594143639069e-02,5.842590495526193972e-02,2.012126953932031129e-02,3.533072442478340375e-02,10.15
4.529399725475948685e-02,4.587521300480403019e-02,2.732422160722871446e-02,4.342788730323405427e-02,5.249048507385117510e-03,2.114577435400032471e-02,3.153937585720353182e-02,8.585124954571324296e-03,3.301791151776391209e-02,5.810521520315487659e-02,1.483963111969209547e-02,3.902887767189873458e-02,5.204892261270731291e-02,4.979512774308376966e-02,4.531733310388441627e-02,4.855238387332660999e-02,4.710436421557600423e-02,3.621665361595201998e-02,3.123589710434132583e-02,5.842742400297917110e-02,5.352593459625015759e-02,4.366486302094257921e-02,4.670021182858861974e-02,5.568645705459037559e-02,3.723303321533626142e-02,3.249901011429368047e-02,2.389655073188914555e-02,3.021484198854999456e-02,3.972808222919633342e-02,6.589004693300642979e-02,2.458985055224606128e-02,3.671892752590814879e-02,3.148315308317082423e-03,3.504644668166943811e-02,2.781766079832773825e-02,4.298267003940700604e-02,5.452442363493580774e-02,2.748196177641275273e-02,2.074169386690749572e-02,4.581002505680118603e-02,2.548327352765675929e-02,3.648210563798095357e-02,4.454329874537935746e-02,2.222766487544138719e-02,6.062501817421434708e-02,3.655124737270645796e-02,3.592579030685855157e-02,5.739884132005272643e-02,5.250448502294357417e-02,1.936238761231588029e-02,5.055429008347071818e-02,3.590435594272894937e-02,3.905553575098420771e-02,3.285826700112307736e-02,4.809049417022846773e-02,2.303411397972833161e-02,3.791205132871298955e-02,3.374331908266636759e-02,1.927434287988337783e-02,3.464879451577276837e-02,4.783585594143639069e-02,5.842590495526193972e-02,2.012126953932031129e-02,3.533072442478340375e-02,10.15
4.607033830390096923e-02,4.541102942038532930e-02,2.789702935902283951e-02,4.257650520071062233e-02,5.466073270098129738e-03,2.300402852643914156e-02,3.053889033336441503e-02,9.832197697789989838e-03,3.211054572048134548e-02,5.781659166960126384e-02,1.479966153702743856e-02,3.970908068610063540e-02,5.165207009228777596e-02,5.124978386617898979e-02,4.478358538829225327e-02,4.498401613633275231e-02,4.710410703902674634e-02,3.629228209411851369e-02,3.201749693408440650e-02,5.799880066619035601e-02,5.208234797685926815e-02,4.372697698651847875e-02,4.444592960971025658e-02,5.524393467016096987e-02,3.521972170938449109e-02,3.136076997892282142e-02,2.370861516056672197e-02,2.885359080512200566e-02,3.946916609550663035e-02,6.480510184138216223e-02,2.453440359888421629e-02,3.546771109473461497e-02,3.880116830862858843e-03,3.553994568818558131e-02,2.763711331797210832e-02,4.117993458301071052e-02,5.474465432993712993e-02,2.563299372796508727e-02,2.282733637045923983e-02,4.502876315240908478e-02,2.551815409595268105e-02,3.565915374302561225e-02,4.520285467435494059e-02,2.169391468080840435e-02,5.789989440930172482e-02,3.623309738952064374e-02,3.524609439166351971e-02,5.958362365722041226e-02,5.258976440108215772e-02,2.046447460085902559e-02,5.041657873357151959e-02,3.623021788388582076e-02,3.730113315659346063e-02,3.313215137859615300e-02,4.870384592933062889e-02,2.156656184715778982e-02,3.770597042438255525e-02,3.154864583728043265e-02,1.923773607644363795e-02,3.386516852908889874e-02,4.800920068286260861e-02,6.089006512858004261e-02,2.099070117075524378e-02,3.379051209032483266e-02,10.25
4.607033830390096923e-02,4.541102942038532930e-02,2.789702935902283951e-02,4.257650520071062233e-02,5.466073270098129738e-03,2.300402852643914156e-02,3.053889033336441503e-02,9.832197697789989838e-03,3.211054572048134548e-02,5.781659166960126384e-02,1.479966153702743856e-02,3.970908068610063540e-02,5.165207009228777596e-02,5.124978386617898979e-02,4.478358538829225327e-02,4.498401613633275231e-02,4.710410703902674634e-02,3.629228209411851369e-02,3.201749693408440650e-02,5.799880066619035601e-02,5.208234797685926815e-02,4.372697698651847875e-02,4.444592960971025658e-02,5.524393467016096987e-02,3.521972170938449109e-02,3.136076997892282142e-02,2.370861516056672197e-02,2.885359080512200566e-02,3.946916609550663035e-02,6.480510184138216223e-02,2.453440359888421629e-02,3.546771109473461497e-02,3.880116830862858843e-03,3.553994568818558131e-02,2.763711331797210832e-02,4.117993458301071052e-02,5.474465432993712993e-02,2.563299372796508727e-02,2.282733637045923983e-02,4.502876315240908478e-02,2.551815409595268105e-02,3.565915374302561225e-02,4.520285467435494059e-02,2.169391468080840435e-02,5.789989440930172482e-02,3.623309738952064374e-02,3.524609439166351971e-02,5.958362365722041226e-02,5.258976440108215772e-02,2.046447460085902559e-02,5.041657873357151959e-02,3.623021788388582076e-02,3.730113315659346063e-02,3.313215137859615300e-02,4.870384592933062889e-02,2.156656184715778982e-02,3.770597042438255525e-02,3.154864583728043265e-02,1.923773607644363795e-02,3.386516852908889874e-02,4.800920068286260861e-02,6.089006512858004261e-02,2.099070117075524378e-02,3.379051209032483266e-02,10.25
4.607033830390096923e-02,4.541102942038532930e-02,2.789702935902283951e-02,4.257650520071062233e-02,5.466073270098129738e-03,2.300402852643914156e-02,3.053889033336441503e-02,9.832197697789989838e-03,3.211054572048134548e-02,5.781659166960126384e-02,1.479966153702743856e-02,3.970908068610063540e-02,5.165207009228777596e-02,5.124978386617898979e-02,4.478358538829225327e-02,4.498401613633275231e-02,4.710410703902674634e-02,3.629228209411851369e-02,3.201749693408440650e-02,5.799880066619035601e-02,5.208234797685926815e-02,4.372697698651847875e-02,4.444592960971025658e-02,5.524393467016096987e-02,3.521972170938449109e-02,3.136076997892282142e-02,2.370861516056672197e-02,2.885359080512200566e-02,3.946916609550663035e-02,6.480510184138216223e-02,2.453440359888421629e-02,3.546771109473461497e-02,3.880116830862858843e-03,3.553994568818558131e-02,2.763711331797210832e-02,4.117993458301071052e-02,5.474465432993712993e-02,2.563299372796508727e-02,2.282733637045923983e-02,4.502876315240908478e-02,2.551815409595268105e-02,3.565915374302561225e-02,4.520285467435494059e-02,2.169391468080840435e-02,5.789989440930172482e-02,3.623309738952064374e-02,3.524609439166351971e-02,5.958362365722041226e-02,5.258976440108215772e-02,2.046447460085902559e-02,5.041657873357151959e-02,3.623021788388582076e-02,3.730113315659346063e-02,3.313215137859615300e-02,4.870384592933062889e-02,2.156656184715778982e-02,3.770597042438255525e-02,3.154864583728043265e-02,1.923773607644363795e-02,3.386516852908889874e-02,4.800920068286260861e-02,6.089006512858004261e-02,2.099070117075524378e-02,3.379051209032483266e-02,10.25
4.607033830390096923e-02,4.541102942038532930e-02,2.789702935902283951e-02,4.257650520071062233e-02,5.466073270098129738e-03,2.300402852643914156e-02,3.053889033336441503e-02,9.832197697789989838e-03,3.211054572048134548e-02,5.781659166960126384e-02,1.479966153702743856e-02,3.970908068610063540e-02,5.165207009228777596e-02,5.124978386617898979e-02,4.478358538829225327e-02,4.498401613633275231e-02,4.710410703902674634e-02,3.629228209411851369e-02,3.201749693408440650e-02,5.799880066619035601e-02,5.208234797685926815e-02,4.372697698651847875e-02,4.444592960971025658e-02,5.524393467016096987e-02,3.521972170938449109e-02,3.136076997892282142e-02,2.370861516056672197e-02,2.885359080512200566e-02,3.946916609550663035e-02,6.480510184138216223e-02,2.453440359888421629e-02,3.546771109473461497e-02,3.880116830862858843e-03,3.553994568818558131e-02,2.763711331797210832e-02,4.117993458301071052e-02,5.474465432993712993e-02,2.563299372796508727e-02,2.282733637045923983e-02,4.502876315240908478e-02,2.551815409595268105e-02,3.565915374302561225e-02,4.520285467435494059e-02,2.169391468080840435e-02,5.789989440930172482e-02,3.623309738952064374e-02,3.524609439166351971e-02,5.958362365722041226e-02,5.258976440108215772e-02,2.046447460085902559e-02,5.041657873357151959e-02,3.623021788388582076e-02,3.730113315659346063e-02,3.313215137859615300e-02,4.870384592933062889e-02,2.156656184715778982e-02,3.770597042438255525e-02,3.154864583728043265e-02,1.923773607644363795e-02,3.386516852908889874e-02,4.800920068286260861e-02,6.089006512858004261e-02,2.099070117075524378e-02,3.379051209032483266e-02,10.25
4.607033830390096923e-02,4.541102942038532930e-02,2.789702935902283951e-02,4.257650520071062233e-02,5.466073270098129738e-03,2.300402852643914156e-02,3.053889033336441503e-02,9.832197697789989838e-03,3.211054572048134548e-02,5.781659166960126384e-02,1.479966153702743856e-02,3.970908068610063540e-02,5.165207009228777596e-02,5.124978386617898979e-02,4.478358538829225327e-02,4.498401613633275231e-02,4.710410703902674634e-02,3.629228209411851369e-02,3.201749693408440650e-02,5.799880066619035601e-02,5.208234797685926815e-02,4.372697698651847875e-02,4.444592960971025658e-02,5.524393467016096987e-02,3.521972170938449109e-02,3.136076997892282142e-02,2.370861516056672197e-02,2.885359080512200566e-02,3.946916609550663035e-02,6.480510184138216223e-02,2.453440359888421629e-02,3.546771109473461497e-02,3.880116830862858843e-03,3.553994568818558131e-02,2.763711331797210832e-02,4.117993458301071052e-02,5.474465432993712993e-02,2.563299372796508727e-02,2.282733637045923983e-02,4.502876315240908478e-02,2.551815409595268105e-02,3.565915374302561225e-02,4.520285467435494059e-02,2.169391468080840435e-02,5.789989440930172482e-02,3.623309738952064374e-02,3.524609439166351971e-02,5.958362365722041226e-02,5.258976440108215772e-02,2.046447460085902559e-02,5.041657873357151959e-02,3.623021788388582076e-02,3.730113315659346063e-02,3.313215137859615300e-02,4.870384592933062889e-02,2.156656184715778982e-02,3.770597042438255525e-02,3.154864583728043265e-02,1.923773607644363795e-02,3.386516852908889874e-02,4.800920068286260861e-02,6.089006512858004261e-02,2.099070117075524378e-02,3.379051209032483266e-02,10.25
4.607033830390096923e-02,4.541102942038532930e-02,2.789702935902283951e-02,4.257650520071062233e-02,5.466073270098129738e-03,2.300402852643914156e-02,3.053889033336441503e-02,9.832197697789989838e-03,3.211054572048134548e-02,5.781659166960126384e-02,1.479966153702743856e-02,3.970908068610063540e-02,5.165207009228777596e-02,5.124978386617898979e-02,4.478358538829225327e-02,4.498401613633275231e-02,4.710410703902674634e-02,3.629228209411851369e-02,3.201749693408440650e-02,5.799880066619035601e-02,5.208234797685926815e-02,4.372697698651847875e-02,4.444592960971025658e-02,5.524393467016096987e-02,3.521972170938449109e-02,3.136076997892282142e-02,2.370861516056672197e-02,2.885359080512200566e-02,3.946916609550663035e-02,6.480510184138216223e-02,2.453440359888421629e-02,3.546771109473461497e-02,3.880116830862858843e-03,3.553994568818558131e-02,2.763711331797210832e-02,4.117993458301071052e-02,5.474465432993712993e-02,2.563299372796508727e-02,2.282733637045923983e-02,4.502876315240908478e-02,2.551815409595268105e-02,3.565915374302561225e-02,4.520285467435494059e-02,2.169391468080840435e-02,5.789989440930172482e-02,3.623309738952064374e-02,3.524609439166351971e-02,5.958362365722041226e-02,5.258976440108215772e-02,2.046447460085902559e-02,5.041657873357151959e-02,3.623021788388582076e-02,3.730113315659346063e-02,3.313215137859615300e-02,4.870384592933062889e-02,2.156656184715778982e-02,3.770597042438255525e-02,3.154864583728043265e-02,1.923773607644363795e-02,3.386516852908889874e-02,4.800920068286260861e-02,6.089006512858004261e-02,2.099070117075524378e-02,3.379051209032483266e-02,10.25
4.743885073477645958e-02,4.984018736195247601e-02,2.545052763155911460e-02,3.069792577886880022e-02,1.754691375935493736e-03,1.061634460094646945e-02,2.738509960206526525e-02,3.219890162338092179e-03,3.035225755613631116e-02,5.378101594220931897e-02,8.621038149102562900e-03,4.523977464234405638e-02,5.219577931742848398e-02,5.040024148409418675e-02,4.138255723911912071e-02,5.071243082652989592e-02,5.292741670576978780e-02,3.502624228547526058e-02,4.185100296368395034e-02,6.430618072315587297e-02,4.877084416202510236e-02,5.314333185234854096e-02,4.240629605341524055e-02,4.793728429242499756e-02,3.834009865470783956e-02,2.483338725513011686e-02,1.872995949616155717e-02,3.047524950310822461e-02,3.789374840319738313e-02,6.509233505144559895e-02,2.177183369938221272e-02,2.523640276809682031e-02,1.677511283240623943e-02,4.274818030917490463e-02,2.943232454600938283e-02,3.637723127206642787e-02,6.252782310114873843e-02,2.789334879989442684e-02,3.084922009704038279e-02,4.257279357519226648e-02,2.590174345206969903e-02,3.777381622023290308e-02,4.492989988314633615e-02,1.659345596997221020e-02,5.664927471759704375e-02,3.457078776673108700e-02,3.251150113621979060e-02,6.234708344288556608e-02,5.878019679925488433e-02,9.553200827366914102e-03,4.074314671120651127e-02,2.594897620479761149e-02,3.107328373009834652e-02,2.739445513505670352e-02,4.695306135721351998e-02,2.599710145554754923e-02,3.895565262777089810e-02,3.222838699890924474e-02,1.960498953330348793e-02,3.097030994427369538e-02,4.571180425049103241e-02,5.442424851137860065e-02,2.941122032836876801e-02,2.430683750676700117e-02,10.31
