3.259708169090289043e-02,3.929566065002210867e-02,4.492519275312319843e-02,3.754745721726591295e-02,3.474894573757424110e-02,4.043474179754035641e-02,3.804490206810729608e-02,4.200481208279838174e-02,3.452138038287282107e-02,4.114145714237796986e-02,3.959721113303535378e-02,3.139468553307485366e-02,3.884628724426626711e-02,5.006543710623687082e-02,4.195754660032723071e-02,4.731276041779254593e-02,4.546019328557227707e-02,3.959232121436764840e-02,3.717603926781805346e-02,4.200194612332162902e-02,4.117379359279378648e-02,3.842135873282354758e-02,4.225714898278516707e-02,3.989322193410623635e-02,3.587670044889731957e-02,4.677741239406024015e-02,3.910174638236373762e-02,3.793160181835750905e-02,4.489880898798311731e-02,4.076470155479640367e-02,3.983550234576159477e-02,4.438538785265682546e-02,4.150756120204487920e-02,3.313693817328390578e-02,3.421157448560273318e-02,3.786023328215222528e-02,4.399644547875684181e-02,4.099855515945532297e-02,3.768234019649990135e-02,3.708142336489640006e-02,2.633130215224673693e-02,3.888996492911771241e-02,3.976736743284318282e-02,3.446221524199128555e-02,3.768144424013822325e-02,2.859351184605853427e-02,3.263421328692917706e-02,4.131652300968429586e-02,3.684469014087970312e-02,3.862732463406136352e-02,3.849998503992253102e-02,4.237273240875093216e-02,4.699871646959496302e-02,3.513405070206813974e-02,3.444633768700407217e-02,3.739252438689827374e-02,4.791229078616894566e-02,4.827945944331267503e-02,3.615289504410493931e-02,3.742981115500461364e-02,4.535435723346133152e-02,4.626058061282786044e-02,2.967340660795354801e-02,4.071609435930953480e-02,40.04
3.264728669970696356e-02,3.083410520478833267e-02,4.755555230861023552e-02,2.653190488987656331e-02,2.428909957087268048e-02,3.755064913166709928e-02,2.155037835762315876e-02,4.618886436659248168e-02,2.765780860056888182e-02,1.349335495144398170e-02,5.630976352488831910e-02,4.201128613624505181e-02,3.341700379724560355e-02,6.550176262279498729e-02,4.581487219677867623e-02,5.329269948689922126e-02,4.001119684997394427e-02,4.177907668008486175e-02,3.432204908114151742e-02,6.515597255791030773e-02,4.169949194053191449e-02,3.555033424087975652e-02,4.172208669592688407e-02,3.638747799397925448e-02,3.605762271961649584e-02,4.188896666110285272e-02,3.228043873244165057e-02,3.821661170392065543e-02,5.487706277874135341e-02,3.910400834017342675e-02,3.672888788160774687e-02,3.514423125892938982e-02,3.186951698124863147e-02,4.132274218618606221e-02,3.165172187863119629e-02,4.491105259741825367e-02,4.427924777529764627e-02,4.344924950563273935e-02,5.900455598628713549e-02,4.391286240666801566e-02,2.512561479897623684e-02,5.383764564410557785e-02,2.323278119576138376e-02,3.878434139277339016e-02,5.376377137449754595e-02,4.168291877687441138e-02,5.264500514683774501e-02,3.005168954602411777e-02,4.148846306426545033e-02,1.120166481233102196e-02,4.142713281708296919e-02,3.295502990676247440e-02,4.839344111819344346e-02,3.267470541086670011e-02,3.328793426483079437e-02,3.571708965737858954e-02,5.828626894296062150e-02,4.484610322053843301e-02,5.675073218986212420e-02,5.435504491396082882e-02,5.625090029642583478e-02,3.159750176354693407e-02,2.581271338226817647e-02,4.805185622787120497e-02,47.68
3.189867323478489530e-02,2.978257561990410932e-02,4.628051456998974467e-02,2.636335180974149275e-02,2.485615473612344875e-02,3.728307719626559186e-02,2.197380011014501977e-02,4.665543351951985385e-02,2.803599869484036528e-02,1.421816092895117692e-02,5.678974511841995698e-02,4.207181589964652246e-02,3.357776189323703753e-02,6.475103249075897516e-02,4.620071651676522367e-02,5.328626860628934980e-02,3.887453116039345929e-02,4.151207448527812621e-02,3.394669776916111464e-02,6.489644434764793579e-02,4.215184774535051665e-02,3.603160982722018735e-02,4.237982380368162522e-02,3.686210423713485312e-02,3.615131495295246383e-02,4.177241989673188133e-02,3.169385292873262011e-02,3.815272854883378084e-02,5.525214269632455072e-02,3.912286294551335641e-02,3.659843089136986111e-02,3.507917144752910332e-02,3.325647929780863737e-02,4.237616080793219636e-02,3.114602974714444222e-02,4.454013754712644185e-02,4.457259842434278807e-02,4.403497084670298517e-02,5.862308999513671237e-02,4.403724520306893930e-02,2.445495217580368960e-02,5.338649387471926938e-02,2.337603797003080450e-02,3.931624781509449745e-02,5.349244592363501527e-02,4.216444860027188796e-02,5.313765576513491268e-02,2.995842782177050162e-02,4.219620362585824180e-02,1.079724872287906104e-02,4.176935885447550373e-02,3.271895715535148852e-02,4.885358112792352603e-02,3.273305746527589016e-02,3.272694946997633386e-02,3.547936533199582548e-02,5.846112792669447972e-02,4.492732575519813032e-02,5.754205093082714884e-02,5.412772185927548080e-02,5.657943007112035266e-02,3.184884127713692725e-02,2.579585354618255458e-02,4.803223552106385130e-02,50.08
2.793719094843465436e-02,3.375535822446934509e-02,3.200690846948683888e-02,2.664231244639556073e-02,2.844728887236476836e-02,3.231224413232913067e-02,2.265565634736664904e-02,3.770441057773556842e-02,2.486501262588905123e-02,1.296635148301992883e-02,5.484520095940495499e-02,6.536125670451069236e-02,1.395997542215916820e-02,7.513240624398305478e-02,5.795923475910164102e-02,5.021068596437140014e-02,3.064444722958527961e-02,3.913202277319265815e-02,3.932647285017768640e-02,5.458590784324127143e-02,3.900326466570123995e-02,4.062847150792400774e-02,4.390177136693012433e-02,2.865108900436182798e-02,3.928064829327436447e-02,4.635912233414411776e-02,3.986875337242305750e-02,4.391360062985590756e-02,5.252751770320351898e-02,5.105631022475735914e-02,2.748559169044122868e-02,3.553661282515542530e-02,3.784727175706690400e-02,5.389633101785713809e-02,3.013562187214632176e-02,4.284681134745724901e-02,4.551979133758633084e-02,3.731675007797768950e-02,6.023481879064194328e-02,4.851296909960826909e-02,3.594598768313012060e-02,5.657805796898235373e-02,1.372334919951523520e-02,4.212268246849945608e-02,4.927878775381176746e-02,5.725377986936693725e-02,5.612567832292274239e-02,2.156457831926440055e-02,3.908077062174947908e-02,6.119151030056324374e-03,3.920356596780585207e-02,4.244642928124166964e-02,4.089182116072049428e-02,2.119225217807740869e-02,3.434531059979014506e-02,3.868743973927915580e-02,7.239237629258674089e-02,5.297286725893023823e-02,5.658316158954454500e-02,6.017513649601332476e-02,5.347192745698192001e-02,1.878428214050632816e-03,3.104174179483244062e-02,3.864071222515902404e-02,60.48
2.634820312753412622e-02,3.212088240814776202e-02,3.196076698636465124e-02,2.912931913490580949e-02,2.522309320037854907e-02,3.633507694751381134e-02,2.262947086419489842e-02,3.717642245006577695e-02,2.331841899052943673e-02,1.217735022943001316e-02,5.064457479272821416e-02,6.320875200437232888e-02,1.435870996195423403e-02,7.512037591016847149e-02,6.085431659020412720e-02,4.959701571266275644e-02,3.348330524711418121e-02,3.826571928748801615e-02,3.786558394505252362e-02,5.457159440541074075e-02,3.858419861342490820e-02,4.007039747808730651e-02,4.556328675665014677e-02,2.949746688114837645e-02,4.101925600971939589e-02,4.495617155796109016e-02,4.121399096616368274e-02,4.228078716955933902e-02,5.097811918989136881e-02,4.931048058720746696e-02,2.731660657737196643e-02,3.573218588534770451e-02,3.511381573965432351e-02,5.274901434684278745e-02,3.081910669144240222e-02,4.423170099918338760e-02,4.518757801167102434e-02,3.747005865075241082e-02,6.212444463284478441e-02,4.851243423807891780e-02,3.560245545240088572e-02,5.481188748605832911e-02,1.558694850872183353e-02,4.320791396481025309e-02,4.786223482696708165e-02,5.786960900369782917e-02,5.470004944666467112e-02,2.094608065945072553e-02,4.230748672190461079e-02,4.451792950683593902e-03,4.096056511345572138e-02,4.529644121277727475e-02,3.879522335701504621e-02,2.092735255752593837e-02,3.285180133720713019e-02,3.851228535190694829e-02,7.335133771137526681e-02,5.085004630480429583e-02,5.534250533149680240e-02,6.358391458983135569e-02,5.193296435085437840e-02,3.433404672519915768e-03,3.003099467603942072e-02,4.070717807843388103e-02,63.78
1.148372445866101960e-02,6.718146913357161965e-03,2.580412549468822508e-02,1.820899155898093869e-02,2.664533273778897995e-02,3.961993649816605845e-02,2.979175602534554074e-02,4.313193348991162246e-02,2.959467388478076791e-02,5.771703111391081678e-03,4.882817935196683695e-02,7.993795993706788450e-02,5.371056648961810426e-03,7.910693123352882661e-02,4.659571650673344223e-02,6.218821607183164235e-02,3.426054699105696155e-02,3.958391393095104377e-02,2.801948884763362513e-02,4.640459225090214079e-02,2.538314179240138552e-02,4.482105346010091529e-02,5.786506931989993108e-02,2.687975819221578508e-02,2.250922187024394228e-02,4.578709961110784266e-02,4.434655323223395812e-02,2.896133549556141606e-02,4.274966271601126494e-02,3.853619219683775132e-02,1.962363681429121764e-02,3.337030829992240072e-02,3.280218112402494973e-02,4.840976228474083015e-02,1.533204546579941367e-02,5.172802261930514733e-02,3.938898364938084318e-02,2.629222247018074554e-02,8.341252027456676210e-02,4.650060914380317600e-02,3.317756581146323602e-02,5.193732142629173265e-02,2.292836333589052394e-02,4.361057776435226657e-02,4.957392252781879505e-02,7.003976044768006615e-02,4.580687446934802315e-02,2.836433466753931001e-02,6.583401394146487506e-02,1.302070012389627308e-02,3.078172166824150180e-02,3.921977558031651545e-02,4.834577751252651379e-02,2.254674259071720935e-02,3.889017406363277918e-02,3.963938162525610515e-02,8.816104711274160011e-02,4.166259723390404457e-02,5.229169098151444789e-02,5.724912662794622714e-02,5.236526400110921159e-02,1.971296340911224410e-02,1.514514206294420226e-02,3.322972707334909820e-02,101.58
1.148372445866101960e-02,6.718146913357161965e-03,2.580412549468822508e-02,1.820899155898093869e-02,2.664533273778897995e-02,3.961993649816605845e-02,2.979175602534554074e-02,4.313193348991162246e-02,2.959467388478076791e-02,5.771703111391081678e-03,4.882817935196683695e-02,7.993795993706788450e-02,5.371056648961810426e-03,7.910693123352882661e-02,4.659571650673344223e-02,6.218821607183164235e-02,3.426054699105696155e-02,3.958391393095104377e-02,2.801948884763362513e-02,4.640459225090214079e-02,2.538314179240138552e-02,4.482105346010091529e-02,5.786506931989993108e-02,2.687975819221578508e-02,2.250922187024394228e-02,4.578709961110784266e-02,4.434655323223395812e-02,2.896133549556141606e-02,4.274966271601126494e-02,3.853619219683775132e-02,1.962363681429121764e-02,3.337030829992240072e-02,3.280218112402494973e-02,4.840976228474083015e-02,1.533204546579941367e-02,5.172802261930514733e-02,3.938898364938084318e-02,2.629222247018074554e-02,8.341252027456676210e-02,4.650060914380317600e-02,3.317756581146323602e-02,5.193732142629173265e-02,2.292836333589052394e-02,4.361057776435226657e-02,4.957392252781879505e-02,7.003976044768006615e-02,4.580687446934802315e-02,2.836433466753931001e-02,6.583401394146487506e-02,1.302070012389627308e-02,3.078172166824150180e-02,3.921977558031651545e-02,4.834577751252651379e-02,2.254674259071720935e-02,3.889017406363277918e-02,3.963938162525610515e-02,8.816104711274160011e-02,4.166259723390404457e-02,5.229169098151444789e-02,5.724912662794622714e-02,5.236526400110921159e-02,1.971296340911224410e-02,1.514514206294420226e-02,3.322972707334909820e-02,101.58
1.148372445866101960e-02,6.718146913357161965e-03,2.580412549468822508e-02,1.820899155898093869e-02,2.664533273778897995e-02,3.961993649816605845e-02,2.979175602534554074e-02,4.313193348991162246e-02,2.959467388478076791e-02,5.771703111391081678e-03,4.882817935196683695e-02,7.993795993706788450e-02,5.371056648961810426e-03,7.910693123352882661e-02,4.659571650673344223e-02,6.218821607183164235e-02,3.426054699105696155e-02,3.958391393095104377e-02,2.801948884763362513e-02,4.640459225090214079e-02,2.538314179240138552e-02,4.482105346010091529e-02,5.786506931989993108e-02,2.687975819221578508e-02,2.250922187024394228e-02,4.578709961110784266e-02,4.434655323223395812e-02,2.896133549556141606e-02,4.274966271601126494e-02,3.853619219683775132e-02,1.962363681429121764e-02,3.337030829992240072e-02,3.280218112402494973e-02,4.840976228474083015e-02,1.533204546579941367e-02,5.172802261930514733e-02,3.938898364938084318e-02,2.629222247018074554e-02,8.341252027456676210e-02,4.650060914380317600e-02,3.317756581146323602e-02,5.193732142629173265e-02,2.292836333589052394e-02,4.361057776435226657e-02,4.957392252781879505e-02,7.003976044768006615e-02,4.580687446934802315e-02,2.836433466753931001e-02,6.583401394146487506e-02,1.302070012389627308e-02,3.078172166824150180e-02,3.921977558031651545e-02,4.834577751252651379e-02,2.254674259071720935e-02,3.889017406363277918e-02,3.963938162525610515e-02,8.816104711274160011e-02,4.166259723390404457e-02,5.229169098151444789e-02,5.724912662794622714e-02,5.236526400110921159e-02,1.971296340911224410e-02,1.514514206294420226e-02,3.322972707334909820e-02,101.58
1.148372445866101960e-02,6.718146913357161965e-03,2.580412549468822508e-02,1.820899155898093869e-02,2.664533273778897995e-02,3.961993649816605845e-02,2.979175602534554074e-02,4.313193348991162246e-02,2.959467388478076791e-02,5.771703111391081678e-03,4.882817935196683695e-02,7.993795993706788450e-02,5.371056648961810426e-03,7.910693123352882661e-02,4.659571650673344223e-02,6.218821607183164235e-02,3.426054699105696155e-02,3.958391393095104377e-02,2.801948884763362513e-02,4.640459225090214079e-02,2.538314179240138552e-02,4.482105346010091529e-02,5.786506931989993108e-02,2.687975819221578508e-02,2.250922187024394228e-02,4.578709961110784266e-02,4.434655323223395812e-02,2.896133549556141606e-02,4.274966271601126494e-02,3.853619219683775132e-02,1.962363681429121764e-02,3.337030829992240072e-02,3.280218112402494973e-02,4.840976228474083015e-02,1.533204546579941367e-02,5.172802261930514733e-02,3.938898364938084318e-02,2.629222247018074554e-02,8.341252027456676210e-02,4.650060914380317600e-02,3.317756581146323602e-02,5.193732142629173265e-02,2.292836333589052394e-02,4.361057776435226657e-02,4.957392252781879505e-02,7.003976044768006615e-02,4.580687446934802315e-02,2.836433466753931001e-02,6.583401394146487506e-02,1.302070012389627308e-02,3.078172166824150180e-02,3.921977558031651545e-02,4.834577751252651379e-02,2.254674259071720935e-02,3.889017406363277918e-02,3.963938162525610515e-02,8.816104711274160011e-02,4.166259723390404457e-02,5.229169098151444789e-02,5.724912662794622714e-02,5.236526400110921159e-02,1.971296340911224410e-02,1.514514206294420226e-02,3.322972707334909820e-02,101.58
1.148372445866101960e-02,6.718146913357161965e-03,2.580412549468822508e-02,1.820899155898093869e-02,2.664533273778897995e-02,3.961993649816605845e-02,2.979175602534554074e-02,4.313193348991162246e-02,2.959467388478076791e-02,5.771703111391081678e-03,4.882817935196683695e-02,7.993795993706788450e-02,5.371056648961810426e-03,7.910693123352882661e-02,4.659571650673344223e-02,6.218821607183164235e-02,3.426054699105696155e-02,3.958391393095104377e-02,2.801948884763362513e-02,4.640459225090214079e-02,2.538314179240138552e-02,4.482105346010091529e-02,5.786506931989993108e-02,2.687975819221578508e-02,2.250922187024394228e-02,4.578709961110784266e-02,4.434655323223395812e-02,2.896133549556141606e-02,4.274966271601126494e-02,3.853619219683775132e-02,1.962363681429121764e-02,3.337030829992240072e-02,3.280218112402494973e-02,4.840976228474083015e-02,1.533204546579941367e-02,5.172802261930514733e-02,3.938898364938084318e-02,2.629222247018074554e-02,8.341252027456676210e-02,4.650060914380317600e-02,3.317756581146323602e-02,5.193732142629173265e-02,2.292836333589052394e-02,4.361057776435226657e-02,4.957392252781879505e-02,7.003976044768006615e-02,4.580687446934802315e-02,2.836433466753931001e-02,6.583401394146487506e-02,1.302070012389627308e-02,3.078172166824150180e-02,3.921977558031651545e-02,4.834577751252651379e-02,2.254674259071720935e-02,3.889017406363277918e-02,3.963938162525610515e-02,8.816104711274160011e-02,4.166259723390404457e-02,5.229169098151444789e-02,5.724912662794622714e-02,5.236526400110921159e-02,1.971296340911224410e-02,1.514514206294420226e-02,3.322972707334909820e-02,101.58
