3.218311344143370140e-02,2.551506026916014469e-02,2.172642937576613892e-02,3.101109432115309317e-02,5.153864837542757038e-02,4.507879888257211587e-02,3.679939349870493120e-02,2.770418090420776261e-02,2.297049356107712381e-02,3.163851762611673973e-02,3.966645976484704794e-02,5.232822486575695875e-02,1.921873585896511152e-02,3.769604775355964860e-02,2.296983403892087494e-02,3.123786456001077794e-02,3.630747039758239897e-02,3.364100237640486879e-02,5.006248451564267177e-02,3.957216752025041751e-02,5.189257951430803484e-02,2.649637584651613753e-02,2.442641157490935133e-02,3.342931737282386212e-02,4.065452169898432083e-02,7226.26
4.048580532249240749e-02,2.617923416173211296e-02,1.966765756928182465e-02,2.923529616687664881e-02,4.196438211581261096e-02,5.296475734681421049e-02,2.839331667006459933e-02,3.400073969300438509e-02,1.759451208692907817e-02,2.809854616167412403e-02,3.738341654394291419e-02,5.625223485287012687e-02,7.011323734734576860e-03,3.159518497292056888e-02,2.975916142826433991e-02,1.254355189835396414e-02,3.473892004820001295e-02,3.214361548062900920e-02,5.471975591296513591e-02,4.320505980171184673e-02,4.584968869345849851e-02,3.516146607066340801e-02,2.924810748834680285e-02,3.619052511723099691e-02,4.594361885736921586e-02,7792.44
4.521788598803969800e-02,2.921589368143360024e-02,2.380967472898070508e-02,3.297241201111469899e-02,4.940548201083781732e-02,5.192755106238208795e-02,2.660356499180251480e-02,3.208806097827201359e-02,2.350917886586783787e-02,2.350262345281627779e-02,3.867209420718735469e-02,4.903860475795977086e-02,4.550148540938197400e-03,3.428093938190618362e-02,2.909072454255853118e-02,1.489663134679400022e-02,3.600132672724811606e-02,2.819317268282513222e-02,6.077669739821042055e-02,3.734219713628779413e-02,4.963075707104106643e-02,3.239214067347683662e-02,2.748934832096864081e-02,3.587998047990621081e-02,4.035651898610647520e-02,8769.09
5.700047590995230284e-02,4.520844177437120803e-02,2.649633726646025492e-02,2.932699616507622800e-02,6.579879646712356867e-02,5.834010067464063393e-02,2.204452554466278594e-02,1.389015027927273035e-02,2.848719346844010014e-02,1.856860645014445088e-02,3.973832542417195940e-02,3.723416231770750040e-02,3.115850942587199135e-02,4.516302977634195637e-02,2.184429873283511708e-02,1.146999854432016741e-02,1.318585302695098743e-02,1.542634081561040753e-02,6.316445628468385365e-02,3.439807417527937505e-02,4.366550531274081964e-02,5.610926539548327652e-02,2.081462247516143241e-02,2.629422556863434887e-02,4.063122654787543198e-02,9186.0
5.263078515271683855e-02,4.592179897003040995e-02,2.168350560894980600e-02,1.766534764440185618e-02,3.891242350004589512e-02,7.251160608070046643e-02,9.803103250643700750e-03,3.464470521749826379e-03,4.735069620914197919e-02,9.666980159675209183e-04,3.779694727750803479e-02,4.121782691736072118e-02,4.380273829242532779e-02,1.425211837805289566e-02,2.142564533881860522e-02,3.395899555648383694e-02,1.804779029991315786e-02,5.712584966738371017e-02,7.363081458660493406e-02,2.155075587486861982e-02,2.913526546458055505e-02,6.143813119040927861e-02,4.017738052701575607e-03,5.864556418033942120e-02,1.582384792740240340e-02,10946.11
5.380499040768834534e-02,4.737019874794109325e-02,2.074370551298653637e-02,2.136971188380955983e-02,3.656088552222123977e-02,7.100770820784388371e-02,8.608902341293151600e-03,1.598287503484321394e-04,4.639564000579256275e-02,2.712500397220395966e-03,4.007008986419946517e-02,4.121377111380094410e-02,4.218839377103737742e-02,1.312507479318160419e-02,1.816938596576575179e-02,3.780954547656252551e-02,1.872137365078188273e-02,5.804303162868872101e-02,7.464866230409958336e-02,1.960988609938510430e-02,2.947083831358120534e-02,6.217000661503024189e-02,3.837942558634777328e-03,5.819654148725475484e-02,1.550407134173874442e-02,11083.06
5.380499040768834534e-02,4.737019874794109325e-02,2.074370551298653637e-02,2.136971188380955983e-02,3.656088552222123977e-02,7.100770820784388371e-02,8.608902341293151600e-03,1.598287503484321394e-04,4.639564000579256275e-02,2.712500397220395966e-03,4.007008986419946517e-02,4.121377111380094410e-02,4.218839377103737742e-02,1.312507479318160419e-02,1.816938596576575179e-02,3.780954547656252551e-02,1.872137365078188273e-02,5.804303162868872101e-02,7.464866230409958336e-02,1.960988609938510430e-02,2.947083831358120534e-02,6.217000661503024189e-02,3.837942558634777328e-03,5.819654148725475484e-02,1.550407134173874442e-02,11083.06
5.380499040768834534e-02,4.737019874794109325e-02,2.074370551298653637e-02,2.136971188380955983e-02,3.656088552222123977e-02,7.100770820784388371e-02,8.608902341293151600e-03,1.598287503484321394e-04,4.639564000579256275e-02,2.712500397220395966e-03,4.007008986419946517e-02,4.121377111380094410e-02,4.218839377103737742e-02,1.312507479318160419e-02,1.816938596576575179e-02,3.780954547656252551e-02,1.872137365078188273e-02,5.804303162868872101e-02,7.464866230409958336e-02,1.960988609938510430e-02,2.947083831358120534e-02,6.217000661503024189e-02,3.837942558634777328e-03,5.819654148725475484e-02,1.550407134173874442e-02,11083.06
5.089448970023269236e-02,4.726952861598638506e-02,1.718836462824438818e-02,2.460239050429357047e-02,4.046338421382948691e-02,6.753117972200550767e-02,1.251207927390410313e-02,8.908042670536805248e-04,4.892549285554823740e-02,6.242817133812639686e-04,3.565384725512309866e-02,3.719883061612423714e-02,4.316689899861258367e-02,1.152387407115184129e-02,2.064039285266583770e-02,3.801821636749275202e-02,1.917857600415610528e-02,5.723937810681352378e-02,7.502969295035448460e-02,1.963821945278290335e-02,2.745760949513164836e-02,5.950935283953891208e-02,3.469593813302210717e-03,5.815717755288699747e-02,1.277660568847795511e-02,11123.13
5.084727268479993095e-02,4.712011013539880305e-02,1.716584793451306559e-02,2.439269442534950857e-02,4.062181058338223960e-02,6.746692702153095356e-02,1.238794196290815899e-02,7.542879909329938334e-04,4.898010013241176075e-02,3.929992575736784193e-04,3.549558468347901313e-02,3.723927298018351456e-02,4.308751258685446228e-02,1.142247093772987172e-02,2.109578922306969487e-02,3.781756105402453438e-02,1.950145250639373842e-02,5.702414164223309351e-02,7.516245592449748159e-02,1.984156426592531205e-02,2.740034861897557364e-02,5.949881914194386084e-02,3.683124317681894105e-03,5.839494554373775292e-02,1.248038093761104361e-02,11152.78
